borrowerstate,adoption_rate_x,businesstype,adoption_rate_y
NH,0.20398828615255893,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
NH,0.20398828615255893,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
NH,0.20398828615255893,501(c)3 ¿ Non Profit,0.23292788047121923
NH,0.20398828615255893,501(c)6 ¿ Non Profit Membership,0.2139049311417148
NH,0.20398828615255893,Cooperative,0.25168035847647496
NH,0.20398828615255893,Corporation,0.24123045440235072
NH,0.20398828615255893,Employee Stock Ownership Plan(ESOP),0.19264069264069264
NH,0.20398828615255893,Independent Contractors,0.2340584714548803
NH,0.20398828615255893,Joint Venture,0.21835231078365708
NH,0.20398828615255893,Limited  Liability Company(LLC),0.21897257916502458
NH,0.20398828615255893,Limited Liability Partnership,0.22885657379050392
NH,0.20398828615255893,Non-Profit Childcare Center,0.22110888443553775
NH,0.20398828615255893,Non-Profit Organization,0.2231429630239644
NH,0.20398828615255893,Partnership,0.22952539899863086
NH,0.20398828615255893,Professional Association,0.22719674174037263
NH,0.20398828615255893,Qualified Joint-Venture (spouses),0.21711711711711712
NH,0.20398828615255893,Self-Employed Individuals,0.22844767536136557
NH,0.20398828615255893,Single Member LLC,0.21448708023546253
NH,0.20398828615255893,Sole Proprietorship,0.22882533058053223
NH,0.20398828615255893,Subchapter S Corporation,0.23394023148945217
NH,0.20398828615255893,Tenant in Common,0.2523961661341853
NH,0.20398828615255893,Trust,0.24376470588235294
NH,0.20398828615255893,Housing Co-op,0.3089622641509434
NH,0.20398828615255893,Rollover as Business Start-Ups (ROB,0.21621621621621623
NH,0.20398828615255893,Tribal Concerns,0.1774193548387097
NJ,0.20031271652099164,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
NJ,0.20031271652099164,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
NJ,0.20031271652099164,501(c)3 ¿ Non Profit,0.23292788047121923
NJ,0.20031271652099164,501(c)6 ¿ Non Profit Membership,0.2139049311417148
NJ,0.20031271652099164,Cooperative,0.25168035847647496
NJ,0.20031271652099164,Corporation,0.24123045440235072
NJ,0.20031271652099164,Employee Stock Ownership Plan(ESOP),0.19264069264069264
NJ,0.20031271652099164,Independent Contractors,0.2340584714548803
NJ,0.20031271652099164,Joint Venture,0.21835231078365708
NJ,0.20031271652099164,Limited  Liability Company(LLC),0.21897257916502458
NJ,0.20031271652099164,Limited Liability Partnership,0.22885657379050392
NJ,0.20031271652099164,Non-Profit Childcare Center,0.22110888443553775
NJ,0.20031271652099164,Non-Profit Organization,0.2231429630239644
NJ,0.20031271652099164,Partnership,0.22952539899863086
NJ,0.20031271652099164,Professional Association,0.22719674174037263
NJ,0.20031271652099164,Qualified Joint-Venture (spouses),0.21711711711711712
NJ,0.20031271652099164,Self-Employed Individuals,0.22844767536136557
NJ,0.20031271652099164,Single Member LLC,0.21448708023546253
NJ,0.20031271652099164,Sole Proprietorship,0.22882533058053223
NJ,0.20031271652099164,Subchapter S Corporation,0.23394023148945217
NJ,0.20031271652099164,Tenant in Common,0.2523961661341853
NJ,0.20031271652099164,Trust,0.24376470588235294
NJ,0.20031271652099164,Housing Co-op,0.3089622641509434
NJ,0.20031271652099164,Rollover as Business Start-Ups (ROB,0.21621621621621623
NJ,0.20031271652099164,Tribal Concerns,0.1774193548387097
NM,0.1994711302546208,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
NM,0.1994711302546208,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
NM,0.1994711302546208,501(c)3 ¿ Non Profit,0.23292788047121923
NM,0.1994711302546208,501(c)6 ¿ Non Profit Membership,0.2139049311417148
NM,0.1994711302546208,Cooperative,0.25168035847647496
NM,0.1994711302546208,Corporation,0.24123045440235072
NM,0.1994711302546208,Employee Stock Ownership Plan(ESOP),0.19264069264069264
NM,0.1994711302546208,Independent Contractors,0.2340584714548803
NM,0.1994711302546208,Joint Venture,0.21835231078365708
NM,0.1994711302546208,Limited  Liability Company(LLC),0.21897257916502458
NM,0.1994711302546208,Limited Liability Partnership,0.22885657379050392
NM,0.1994711302546208,Non-Profit Childcare Center,0.22110888443553775
NM,0.1994711302546208,Non-Profit Organization,0.2231429630239644
NM,0.1994711302546208,Partnership,0.22952539899863086
NM,0.1994711302546208,Professional Association,0.22719674174037263
NM,0.1994711302546208,Qualified Joint-Venture (spouses),0.21711711711711712
NM,0.1994711302546208,Self-Employed Individuals,0.22844767536136557
NM,0.1994711302546208,Single Member LLC,0.21448708023546253
NM,0.1994711302546208,Sole Proprietorship,0.22882533058053223
NM,0.1994711302546208,Subchapter S Corporation,0.23394023148945217
NM,0.1994711302546208,Tenant in Common,0.2523961661341853
NM,0.1994711302546208,Trust,0.24376470588235294
NM,0.1994711302546208,Housing Co-op,0.3089622641509434
NM,0.1994711302546208,Rollover as Business Start-Ups (ROB,0.21621621621621623
NM,0.1994711302546208,Tribal Concerns,0.1774193548387097
NV,0.19957803604881685,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
NV,0.19957803604881685,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
NV,0.19957803604881685,501(c)3 ¿ Non Profit,0.23292788047121923
NV,0.19957803604881685,501(c)6 ¿ Non Profit Membership,0.2139049311417148
NV,0.19957803604881685,Cooperative,0.25168035847647496
NV,0.19957803604881685,Corporation,0.24123045440235072
NV,0.19957803604881685,Employee Stock Ownership Plan(ESOP),0.19264069264069264
NV,0.19957803604881685,Independent Contractors,0.2340584714548803
NV,0.19957803604881685,Joint Venture,0.21835231078365708
NV,0.19957803604881685,Limited  Liability Company(LLC),0.21897257916502458
NV,0.19957803604881685,Limited Liability Partnership,0.22885657379050392
NV,0.19957803604881685,Non-Profit Childcare Center,0.22110888443553775
NV,0.19957803604881685,Non-Profit Organization,0.2231429630239644
NV,0.19957803604881685,Partnership,0.22952539899863086
NV,0.19957803604881685,Professional Association,0.22719674174037263
NV,0.19957803604881685,Qualified Joint-Venture (spouses),0.21711711711711712
NV,0.19957803604881685,Self-Employed Individuals,0.22844767536136557
NV,0.19957803604881685,Single Member LLC,0.21448708023546253
NV,0.19957803604881685,Sole Proprietorship,0.22882533058053223
NV,0.19957803604881685,Subchapter S Corporation,0.23394023148945217
NV,0.19957803604881685,Tenant in Common,0.2523961661341853
NV,0.19957803604881685,Trust,0.24376470588235294
NV,0.19957803604881685,Housing Co-op,0.3089622641509434
NV,0.19957803604881685,Rollover as Business Start-Ups (ROB,0.21621621621621623
NV,0.19957803604881685,Tribal Concerns,0.1774193548387097
NY,0.30010594984031846,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
NY,0.30010594984031846,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
NY,0.30010594984031846,501(c)3 ¿ Non Profit,0.23292788047121923
NY,0.30010594984031846,501(c)6 ¿ Non Profit Membership,0.2139049311417148
NY,0.30010594984031846,Cooperative,0.25168035847647496
NY,0.30010594984031846,Corporation,0.24123045440235072
NY,0.30010594984031846,Employee Stock Ownership Plan(ESOP),0.19264069264069264
NY,0.30010594984031846,Independent Contractors,0.2340584714548803
NY,0.30010594984031846,Joint Venture,0.21835231078365708
NY,0.30010594984031846,Limited  Liability Company(LLC),0.21897257916502458
NY,0.30010594984031846,Limited Liability Partnership,0.22885657379050392
NY,0.30010594984031846,Non-Profit Childcare Center,0.22110888443553775
NY,0.30010594984031846,Non-Profit Organization,0.2231429630239644
NY,0.30010594984031846,Partnership,0.22952539899863086
NY,0.30010594984031846,Professional Association,0.22719674174037263
NY,0.30010594984031846,Qualified Joint-Venture (spouses),0.21711711711711712
NY,0.30010594984031846,Self-Employed Individuals,0.22844767536136557
NY,0.30010594984031846,Single Member LLC,0.21448708023546253
NY,0.30010594984031846,Sole Proprietorship,0.22882533058053223
NY,0.30010594984031846,Subchapter S Corporation,0.23394023148945217
NY,0.30010594984031846,Tenant in Common,0.2523961661341853
NY,0.30010594984031846,Trust,0.24376470588235294
NY,0.30010594984031846,Housing Co-op,0.3089622641509434
NY,0.30010594984031846,Rollover as Business Start-Ups (ROB,0.21621621621621623
NY,0.30010594984031846,Tribal Concerns,0.1774193548387097
OH,0.2000068892305669,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
OH,0.2000068892305669,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
OH,0.2000068892305669,501(c)3 ¿ Non Profit,0.23292788047121923
OH,0.2000068892305669,501(c)6 ¿ Non Profit Membership,0.2139049311417148
OH,0.2000068892305669,Cooperative,0.25168035847647496
OH,0.2000068892305669,Corporation,0.24123045440235072
OH,0.2000068892305669,Employee Stock Ownership Plan(ESOP),0.19264069264069264
OH,0.2000068892305669,Independent Contractors,0.2340584714548803
OH,0.2000068892305669,Joint Venture,0.21835231078365708
OH,0.2000068892305669,Limited  Liability Company(LLC),0.21897257916502458
OH,0.2000068892305669,Limited Liability Partnership,0.22885657379050392
OH,0.2000068892305669,Non-Profit Childcare Center,0.22110888443553775
OH,0.2000068892305669,Non-Profit Organization,0.2231429630239644
OH,0.2000068892305669,Partnership,0.22952539899863086
OH,0.2000068892305669,Professional Association,0.22719674174037263
OH,0.2000068892305669,Qualified Joint-Venture (spouses),0.21711711711711712
OH,0.2000068892305669,Self-Employed Individuals,0.22844767536136557
OH,0.2000068892305669,Single Member LLC,0.21448708023546253
OH,0.2000068892305669,Sole Proprietorship,0.22882533058053223
OH,0.2000068892305669,Subchapter S Corporation,0.23394023148945217
OH,0.2000068892305669,Tenant in Common,0.2523961661341853
OH,0.2000068892305669,Trust,0.24376470588235294
OH,0.2000068892305669,Housing Co-op,0.3089622641509434
OH,0.2000068892305669,Rollover as Business Start-Ups (ROB,0.21621621621621623
OH,0.2000068892305669,Tribal Concerns,0.1774193548387097
OK,0.2005299987578154,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
OK,0.2005299987578154,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
OK,0.2005299987578154,501(c)3 ¿ Non Profit,0.23292788047121923
OK,0.2005299987578154,501(c)6 ¿ Non Profit Membership,0.2139049311417148
OK,0.2005299987578154,Cooperative,0.25168035847647496
OK,0.2005299987578154,Corporation,0.24123045440235072
OK,0.2005299987578154,Employee Stock Ownership Plan(ESOP),0.19264069264069264
OK,0.2005299987578154,Independent Contractors,0.2340584714548803
OK,0.2005299987578154,Joint Venture,0.21835231078365708
OK,0.2005299987578154,Limited  Liability Company(LLC),0.21897257916502458
OK,0.2005299987578154,Limited Liability Partnership,0.22885657379050392
OK,0.2005299987578154,Non-Profit Childcare Center,0.22110888443553775
OK,0.2005299987578154,Non-Profit Organization,0.2231429630239644
OK,0.2005299987578154,Partnership,0.22952539899863086
OK,0.2005299987578154,Professional Association,0.22719674174037263
OK,0.2005299987578154,Qualified Joint-Venture (spouses),0.21711711711711712
OK,0.2005299987578154,Self-Employed Individuals,0.22844767536136557
OK,0.2005299987578154,Single Member LLC,0.21448708023546253
OK,0.2005299987578154,Sole Proprietorship,0.22882533058053223
OK,0.2005299987578154,Subchapter S Corporation,0.23394023148945217
OK,0.2005299987578154,Tenant in Common,0.2523961661341853
OK,0.2005299987578154,Trust,0.24376470588235294
OK,0.2005299987578154,Housing Co-op,0.3089622641509434
OK,0.2005299987578154,Rollover as Business Start-Ups (ROB,0.21621621621621623
OK,0.2005299987578154,Tribal Concerns,0.1774193548387097
